id,label,timeset,type,image,lfr,listed,friends,shape,file,followers,user_id,ffr,statuses,indegree,outdegree,degree
3719,MANIRAKIZAJea16,,followers,/home/usnish/twitter_ypcdn/img/816140331930550272.jpg,0.0,0,293,triangle-down,ncdaction.dat,62,816140331930550272,0.2116,7,5,25,30
1588,Rahoul_Ahuja,,followers,/home/usnish/twitter_ypcdn/img/2444590866.png,0.0,0,262,triangle-down,ncdaction.dat,9,2444590866,0.0344,1,2,66,68
4148,Tabatha72228837,,followers,/home/usnish/twitter_ypcdn/img/848817139477696512.jpg,0.0,0,68,triangle-down,ncdaction.dat,8,848817139477696512,0.1176,9,1,10,11
198,HaasNCDs,,followers,/home/usnish/twitter_ypcdn/img/381240268.jpg,0.0,0,9,triangle-up,ncdaction.dat,11,381240268,1.2222,5,5,7,12
993,chanceyilla,,followers,/home/usnish/twitter_ypcdn/img/44263589.jpg,0.1867,21,1796,triangle-down,ncdaction.dat,1125,44263589,0.6264,15755,0,10,10
858,Paola_A_Ardiles,,followers,/home/usnish/twitter_ypcdn/img/1398960036.jpg,0.787,133,2838,triangle-down,ncdaction.dat,1690,1398960036,0.5955,3503,45,116,161
459,faejones,,followers,/home/usnish/twitter_ypcdn/img/356305988.jpg,0.44,59,1032,triangle-up,ncdaction.dat,1341,356305988,1.2994,4792,116,87,203
3885,goScenicRoute,,followers,/home/usnish/twitter_ypcdn/img/515780167.jpg,0.2791,6,1161,triangle-down,ncdaction.dat,215,515780167,0.1852,181,3,25,28
2903,hinkcasort,,followers,/home/usnish/twitter_ypcdn/img/3224482275.jpg,0.7692,3,434,triangle-down,ncdaction.dat,39,3224482275,0.0899,2514,0,1,1
1909,pieraeffe,,followers,/home/usnish/twitter_ypcdn/img/72522727.jpg,0.431,5,480,triangle-down,ncdaction.dat,116,72522727,0.2417,187,9,45,54
4198,M_Chris10,,followers,/home/usnish/twitter_ypcdn/img/3208811291.jpg,0.3571,14,333,triangle-up,ncdaction.dat,392,3208811291,1.1772,993,21,39,60
552,HenrietteOien,,followers,/home/usnish/twitter_ypcdn/img/45571156.jpg,0.161,9,544,triangle-up,ncdaction.dat,559,45571156,1.0276,567,10,21,31
1144,theMJA,,followers,/home/usnish/twitter_ypcdn/img/153287840.png,0.2862,413,1285,triangle-up,ncdaction.dat,14431,153287840,11.2304,25208,390,59,449
3145,e_vandeneynde,,followers,/home/usnish/twitter_ypcdn/img/2841839285.png,0.7692,2,318,triangle-down,ncdaction.dat,26,2841839285,0.0818,0,0,18,18
2228,alexiajmurphy,,followers,/home/usnish/twitter_ypcdn/img/24973335.jpg,1.1856,23,372,triangle-down,ncdaction.dat,194,24973335,0.5215,393,12,38,50
1423,kait_sitchenko,,followers,/home/usnish/twitter_ypcdn/img/506891768.jpg,0.1342,2,887,triangle-down,ncdaction.dat,149,506891768,0.168,108,14,91,105
4284,vasuvittal,,followers,/home/usnish/twitter_ypcdn/img/385477630.png,0.0,0,659,triangle-down,ncdaction.dat,74,385477630,0.1123,209,0,31,31
3228,Bmore4kids,,followers,/home/usnish/twitter_ypcdn/img/3329513919.png,0.7374,116,1509,triangle-up,ncdaction.dat,1573,3329513919,1.0424,5669,32,56,88
3166,IslamiicStudio,,followers,/home/usnish/twitter_ypcdn/img/739062903442145280.jpg,0.0,0,617,triangle-down,ncdaction.dat,206,739062903442145280,0.3339,427,0,18,18
698,hiba_abuhamda,,followers,/home/usnish/twitter_ypcdn/img/565688351.png,0.0,0,61,triangle-down,ncdaction.dat,24,565688351,0.3934,0,1,3,4
1118,segantini,,followers,/home/usnish/twitter_ypcdn/img/17448779.jpg,0.2632,8,177,triangle-up,ncdaction.dat,304,17448779,1.7175,803,8,20,28
848,AzioniQuotid,,followers,/home/usnish/twitter_ypcdn/img/1471934234.jpg,0.5069,11,503,triangle-down,ncdaction.dat,217,1471934234,0.4314,754,3,18,21
2028,scottrberry,,followers,/home/usnish/twitter_ypcdn/img/21591283.png,0.368,29,2187,triangle-down,ncdaction.dat,788,21591283,0.3603,1253,29,81,110
1759,godlordtahoo,,followers,/home/usnish/twitter_ypcdn/img/2588071568.png,0.0,0,983,triangle-down,ncdaction.dat,26,2588071568,0.0264,0,0,2,2
2067,msclairemorris,,followers,/home/usnish/twitter_ypcdn/img/23672621.jpg,0.6037,46,1322,triangle-down,ncdaction.dat,762,23672621,0.5764,1457,39,81,120
3601,aaronibaum,,followers,/home/usnish/twitter_ypcdn/img/151169657.jpg,0.5405,4,162,triangle-down,ncdaction.dat,74,151169657,0.4568,44,3,5,8
3552,JuaySaeed,,followers,/home/usnish/twitter_ypcdn/img/493004532.jpg,0.6061,10,159,triangle-up,ncdaction.dat,165,493004532,1.0377,811,2,5,7
4083,MGDiarra,,followers,/home/usnish/twitter_ypcdn/img/867308281777319936.png,0.0,0,71,triangle-down,ncdaction.dat,10,867308281777319936,0.1408,0,0,11,11
2586,mamsnetinfo,,followers,/home/usnish/twitter_ypcdn/img/3823254683.jpg,0.1016,7,2260,triangle-down,ncdaction.dat,689,3823254683,0.3049,2667,0,4,4
4118,CTC_AFRICA,,followers,/home/usnish/twitter_ypcdn/img/466474543.png,0.137,4,97,triangle-up,ncdaction.dat,292,466474543,3.0103,1175,36,17,53
1753,hograli917,,followers,/home/usnish/twitter_ypcdn/img/2579415655.png,0.0,0,1,triangle-down,ncdaction.dat,0,2579415655,0.0,0,0,0,0
3881,blanchis11,,followers,/home/usnish/twitter_ypcdn/img/234009366.jpg,0.1656,5,1964,triangle-down,ncdaction.dat,302,234009366,0.1538,1115,1,8,9
2043,EziheHenry,,followers,/home/usnish/twitter_ypcdn/img/921278958.jpg,0.0,0,383,triangle-down,ncdaction.dat,101,921278958,0.2637,53,2,3,5
1194,OsirRobertKE,,followers,/home/usnish/twitter_ypcdn/img/303034609.jpg,0.0,0,1949,triangle-down,ncdaction.dat,311,303034609,0.1596,328,5,38,43
1140,LovageDC_ID,,followers,/home/usnish/twitter_ypcdn/img/1005695701.jpg,0.0,0,401,triangle-down,ncdaction.dat,252,1005695701,0.6284,206,0,4,4
2045,tetelbom3,,followers,/home/usnish/twitter_ypcdn/img/1679970403.png,0.1099,1,492,triangle-down,ncdaction.dat,91,1679970403,0.185,79,1,18,19
2695,RnDforHealth,,followers,/home/usnish/twitter_ypcdn/img/4158121582.png,0.1702,17,1852,triangle-down,ncdaction.dat,999,4158121582,0.5394,3118,147,208,355
2606,cancercode,,followers,/home/usnish/twitter_ypcdn/img/217387388.jpg,0.5094,27,758,triangle-down,ncdaction.dat,530,217387388,0.6992,632,53,84,137
2132,ccoreah,,followers,/home/usnish/twitter_ypcdn/img/121650814.jpg,0.0688,3,666,triangle-down,ncdaction.dat,436,121650814,0.6547,783,14,43,57
3480,paula_vassallo,,followers,/home/usnish/twitter_ypcdn/img/1417671793.jpg,1.0811,168,3016,triangle-down,ncdaction.dat,1554,1417671793,0.5153,9013,74,172,246
1709,cparsonsperez,,followers,/home/usnish/twitter_ypcdn/img/2532757230.jpg,0.0966,2,182,triangle-up,ncdaction.dat,207,2532757230,1.1374,172,98,84,182
3695,KulikovUNIATF,,followers,/home/usnish/twitter_ypcdn/img/737362108397060096.jpg,0.111,86,8165,triangle-down,ncdaction.dat,7751,737362108397060096,0.9493,475,486,494,980
1410,andreasprock,,followers,/home/usnish/twitter_ypcdn/img/72711585.jpg,0.6122,6,160,triangle-down,ncdaction.dat,98,72711585,0.6125,535,8,25,33
582,raza_hr,,followers,/home/usnish/twitter_ypcdn/img/922180226.png,0.0,0,40,triangle-down,ncdaction.dat,6,922180226,0.15,0,2,14,16
1180,FangYuehui,,followers,/home/usnish/twitter_ypcdn/img/482564909.jpg,0.0,0,58,triangle-down,ncdaction.dat,6,482564909,0.1034,0,0,2,2
3894,GHealthCatalyst,,followers,/home/usnish/twitter_ypcdn/img/3089091999.png,0.7051,11,222,triangle-down,ncdaction.dat,156,3089091999,0.7027,251,31,30,61
1442,PowerOfVitality,,followers,/home/usnish/twitter_ypcdn/img/365567737.jpg,0.0883,26,707,triangle-up,ncdaction.dat,2943,365567737,4.1627,2406,41,25,66
124,alanirosita,,followers,/home/usnish/twitter_ypcdn/img/20937444.jpg,0.1105,2,454,triangle-down,ncdaction.dat,181,20937444,0.3987,37,3,19,22
3597,NatalieWareham,,followers,/home/usnish/twitter_ypcdn/img/421807032.jpg,0.0,0,167,triangle-down,ncdaction.dat,46,421807032,0.2754,69,1,11,12
1104,sylttytehdas,,followers,/home/usnish/twitter_ypcdn/img/420547488.jpg,0.5128,2,177,triangle-down,ncdaction.dat,39,420547488,0.2203,18,3,7,10
3401,aldo_paz,,followers,/home/usnish/twitter_ypcdn/img/377180337.jpg,0.0,0,106,triangle-up,ncdaction.dat,108,377180337,1.0189,89,4,8,12
2540,antonycaster,,followers,/home/usnish/twitter_ypcdn/img/219643969.jpg,0.2247,4,201,triangle-down,ncdaction.dat,178,219643969,0.8856,1144,2,12,14
3589,RobertAiziczon,,followers,/home/usnish/twitter_ypcdn/img/150014566.jpg,0.0235,1,2065,triangle-down,ncdaction.dat,426,150014566,0.2063,1478,1,23,24
2776,calhealthplans,,followers,/home/usnish/twitter_ypcdn/img/21137028.png,0.3081,39,1535,triangle-down,ncdaction.dat,1266,21137028,0.8248,3355,4,9,13
2545,tecla_temu,,followers,/home/usnish/twitter_ypcdn/img/744919555.png,11.25,9,74,triangle-down,ncdaction.dat,8,744919555,0.1081,256,2,23,25
1263,waqanivalut,,followers,/home/usnish/twitter_ypcdn/img/371554733.jpg,0.3623,5,118,triangle-up,ncdaction.dat,138,371554733,1.1695,52,36,27,63
3362,apomeroystevens,,followers,/home/usnish/twitter_ypcdn/img/3996492377.jpg,2.9114,23,180,triangle-down,ncdaction.dat,79,3996492377,0.4389,788,9,35,44
3594,ZESTHealthStrat,,followers,/home/usnish/twitter_ypcdn/img/1116064982.jpg,0.3325,13,401,triangle-down,ncdaction.dat,391,1116064982,0.9751,1042,22,24,46
1268,mridha_malay,,followers,/home/usnish/twitter_ypcdn/img/2224114902.jpg,0.0,0,40,triangle-down,ncdaction.dat,20,2224114902,0.5,1,0,6,6
2577,sureshtaxi1,,followers,/home/usnish/twitter_ypcdn/img/712491744.jpg,0.137,2,1488,triangle-down,ncdaction.dat,146,712491744,0.0981,462,0,57,57
3738,AccroNutrition,,followers,/home/usnish/twitter_ypcdn/img/786185390239604736.jpg,0.4364,58,3965,triangle-down,ncdaction.dat,1329,786185390239604736,0.3352,381,1,7,8
856,janinamariana,,followers,/home/usnish/twitter_ypcdn/img/51423800.jpg,0.4241,74,2093,triangle-down,ncdaction.dat,1745,51423800,0.8337,27613,6,18,24
927,CancerStratCA,,followers,/home/usnish/twitter_ypcdn/img/1400545814.jpg,0.5071,129,1954,triangle-up,ncdaction.dat,2544,1400545814,1.3019,5425,74,46,120
1045,TheHealthyV,,followers,/home/usnish/twitter_ypcdn/img/1118112084.jpg,0.4605,7,97,triangle-up,ncdaction.dat,152,1118112084,1.567,240,30,32,62
47,HeartHealthGCM,,followers,/home/usnish/twitter_ypcdn/img/239033228.png,0.5747,10,157,triangle-up,ncdaction.dat,174,239033228,1.1083,561,7,9,16
1170,NMmedicarelocal,,followers,/home/usnish/twitter_ypcdn/img/588083142.png,0.1667,21,792,triangle-up,ncdaction.dat,1260,588083142,1.5909,1141,30,39,69
4278,WittichJuliette,,followers,/home/usnish/twitter_ypcdn/img/2232138566.jpg,0.0203,3,1040,triangle-up,ncdaction.dat,1476,2232138566,1.4192,633,144,173,317
2991,NYAMGreyLit,,followers,/home/usnish/twitter_ypcdn/img/2427775154.jpg,3.6434,47,326,triangle-down,ncdaction.dat,129,2427775154,0.3957,690,3,21,24
1792,AnetaTysz,,followers,/home/usnish/twitter_ypcdn/img/2419303374.jpg,0.0,0,35,triangle-down,ncdaction.dat,3,2419303374,0.0857,1,3,12,15
1070,emceemikebe,,followers,/home/usnish/twitter_ypcdn/img/132431947.jpg,0.207,16,1171,triangle-down,ncdaction.dat,773,132431947,0.6601,2424,11,11,22
3965,6_ect,,followers,/home/usnish/twitter_ypcdn/img/3361275021.jpg,0.0,0,214,triangle-down,ncdaction.dat,4,3361275021,0.0187,1,0,4,4
4205,MaryOK24,,followers,/home/usnish/twitter_ypcdn/img/24196786.jpg,0.4286,15,893,triangle-down,ncdaction.dat,350,24196786,0.3919,555,1,22,23
1791,IntDiabetesFed,,followers,/home/usnish/twitter_ypcdn/img/38393473.png,0.1692,709,777,triangle-up,ncdaction.dat,41902,38393473,53.9279,11042,644,69,713
3104,carlosfarfant,,followers,/home/usnish/twitter_ypcdn/img/313551468.jpg,0.2174,1,508,triangle-down,ncdaction.dat,46,313551468,0.0906,252,0,10,10
4199,TinaMizero,,followers,/home/usnish/twitter_ypcdn/img/880786704319352832.png,0.0,0,14,triangle-down,ncdaction.dat,4,880786704319352832,0.2857,1,2,4,6
1808,DrChromo,,followers,/home/usnish/twitter_ypcdn/img/23129668.jpg,0.6507,87,1337,triangle-down,ncdaction.dat,1337,23129668,1.0,13413,34,38,72
638,SQueenBryant,,followers,/home/usnish/twitter_ypcdn/img/103097898.jpg,0.5602,54,3067,triangle-down,ncdaction.dat,964,103097898,0.3143,2676,32,80,112
2023,TasninTania,,followers,/home/usnish/twitter_ypcdn/img/2890943316.jpg,0.0,0,113,triangle-down,ncdaction.dat,24,2890943316,0.2124,3,2,25,27
674,EmmalineMar,,followers,/home/usnish/twitter_ypcdn/img/518399232.jpg,0.2817,6,538,triangle-down,ncdaction.dat,213,518399232,0.3959,180,52,80,132
390,HRHHub,,followers,/home/usnish/twitter_ypcdn/img/530975277.jpg,0.2577,5,468,triangle-down,ncdaction.dat,194,530975277,0.4145,61,27,64,91
888,amita_roy,,followers,/home/usnish/twitter_ypcdn/img/954941875.jpg,0.0806,1,623,triangle-down,ncdaction.dat,124,954941875,0.199,61,29,74,103
2955,8883JDET,,followers,/home/usnish/twitter_ypcdn/img/711216672556896257.jpg,0.0,0,2313,triangle-down,ncdaction.dat,118,711216672556896257,0.051,0,0,0,0
877,davidgolub,,followers,/home/usnish/twitter_ypcdn/img/25220460.jpg,0.5063,4,177,triangle-down,ncdaction.dat,79,25220460,0.4463,272,8,23,31
4201,SylvieKic,,followers,/home/usnish/twitter_ypcdn/img/370746574.jpg,2.7692,18,257,triangle-down,ncdaction.dat,65,370746574,0.2529,1254,2,18,20
2452,elomame,,followers,/home/usnish/twitter_ypcdn/img/185461787.jpg,0.0686,4,2035,triangle-down,ncdaction.dat,583,185461787,0.2865,3981,0,8,8
3789,JohnMwa02186140,,followers,/home/usnish/twitter_ypcdn/img/828306387990102016.png,0.0,0,96,triangle-down,ncdaction.dat,6,828306387990102016,0.0625,1,0,8,8
2464,Heskerage,,followers,/home/usnish/twitter_ypcdn/img/211190416.jpg,0.0282,1,938,triangle-down,ncdaction.dat,354,211190416,0.3774,563,0,7,7
3683,TatymVillacres,,followers,/home/usnish/twitter_ypcdn/img/1069935260.jpg,0.0,0,407,triangle-down,ncdaction.dat,131,1069935260,0.3219,807,0,7,7
3473,IpsenGroup,,followers,/home/usnish/twitter_ypcdn/img/274572056.jpg,0.364,91,1319,triangle-up,ncdaction.dat,2500,274572056,1.8954,979,13,29,42
750,b_lyth,,followers,/home/usnish/twitter_ypcdn/img/402226405.jpg,0.0,0,776,triangle-down,ncdaction.dat,257,402226405,0.3312,2336,0,0,0
3318,marievermund,,followers,/home/usnish/twitter_ypcdn/img/761997645376266241.jpg,0.0,0,115,triangle-down,ncdaction.dat,21,761997645376266241,0.1826,12,7,30,37
3467,momiiir,,followers,/home/usnish/twitter_ypcdn/img/245503620.png,0.3571,1,319,triangle-down,ncdaction.dat,28,245503620,0.0878,2,0,11,11
580,dorsie78,,followers,/home/usnish/twitter_ypcdn/img/63194187.jpg,1.1874,121,2247,triangle-down,ncdaction.dat,1019,63194187,0.4535,16687,84,108,192
3088,aya_essameldin,,followers,/home/usnish/twitter_ypcdn/img/3859474763.png,0.0,0,280,triangle-down,ncdaction.dat,11,3859474763,0.0393,0,0,5,5
782,pundaalichoka,,followers,/home/usnish/twitter_ypcdn/img/53356471.jpg,0.0,0,448,triangle-down,ncdaction.dat,178,53356471,0.3973,708,4,10,14
378,KeeleGHMedsin,,followers,/home/usnish/twitter_ypcdn/img/564677610.png,0.4145,8,215,triangle-down,ncdaction.dat,193,564677610,0.8977,293,12,16,28
1167,WePublicHealth,,followers,/home/usnish/twitter_ypcdn/img/1661193865.jpg,0.3314,366,4190,triangle-up,ncdaction.dat,11044,1661193865,2.6358,46620,510,240,750
3244,journoarunima,,followers,/home/usnish/twitter_ypcdn/img/22756846.jpg,0.4875,72,1438,triangle-up,ncdaction.dat,1477,22756846,1.0271,2602,13,23,36
2715,CCGHR,,followers,/home/usnish/twitter_ypcdn/img/856585171.jpg,0.3863,79,795,triangle-up,ncdaction.dat,2045,856585171,2.5723,5893,208,100,308
331,Muaz4change,,followers,/home/usnish/twitter_ypcdn/img/232111617.jpg,0.2583,56,1255,triangle-up,ncdaction.dat,2168,232111617,1.7275,5426,81,56,137
3033,invisibleillne3,,followers,/home/usnish/twitter_ypcdn/img/724370255108145153.jpg,0.2299,2,326,triangle-down,ncdaction.dat,87,724370255108145153,0.2669,20,0,4,4
4047,Dear_Evaluators,,followers,/home/usnish/twitter_ypcdn/img/862282679961694210.jpg,0.0968,3,2075,triangle-down,ncdaction.dat,310,862282679961694210,0.1494,104,1,23,24
713,HealthyPlanetUK,,followers,/home/usnish/twitter_ypcdn/img/420279286.jpg,0.2809,77,2314,triangle-up,ncdaction.dat,2741,420279286,1.1845,9154,134,104,238
397,ZartashJ,,followers,/home/usnish/twitter_ypcdn/img/569133206.jpg,0.2778,4,407,triangle-down,ncdaction.dat,144,569133206,0.3538,1148,4,25,29
2424,TrevorHowell14,,followers,/home/usnish/twitter_ypcdn/img/3277343960.jpg,0.0,0,1137,triangle-down,ncdaction.dat,132,3277343960,0.1161,594,0,0,0
341,nudgefit,,followers,/home/usnish/twitter_ypcdn/img/334674296.png,0.0705,4,1235,triangle-down,ncdaction.dat,567,334674296,0.4591,642,14,53,67
1542,ssarab_7777,,followers,/home/usnish/twitter_ypcdn/img/2442613959.png,0.0,0,39,triangle-down,ncdaction.dat,3,2442613959,0.0769,0,0,8,8
923,DrKatjaSiefken,,followers,/home/usnish/twitter_ypcdn/img/1597018196.jpg,0.4822,19,796,triangle-down,ncdaction.dat,394,1597018196,0.495,594,60,118,178
815,rappasani,,followers,/home/usnish/twitter_ypcdn/img/1419750218.jpg,0.2792,11,1105,triangle-down,ncdaction.dat,394,1419750218,0.3566,109,5,43,48
3387,LevinAnais,,followers,/home/usnish/twitter_ypcdn/img/759615988664897536.jpg,0.0,0,151,triangle-down,ncdaction.dat,38,759615988664897536,0.2517,86,10,38,48
610,drmagesadjn,,followers,/home/usnish/twitter_ypcdn/img/64348429.jpg,0.0749,7,997,triangle-down,ncdaction.dat,935,64348429,0.9378,3360,3,17,20
2701,HRPresearch,,followers,/home/usnish/twitter_ypcdn/img/2498841984.jpg,0.3932,99,4213,triangle-down,ncdaction.dat,2518,2498841984,0.5977,4773,139,131,270
3364,EziAlibo,,followers,/home/usnish/twitter_ypcdn/img/1364376601.jpg,0.5051,5,286,triangle-down,ncdaction.dat,99,1364376601,0.3462,1029,1,2,3
542,Lisa_amelia00,,followers,/home/usnish/twitter_ypcdn/img/98332764.jpg,0.3749,34,2102,triangle-down,ncdaction.dat,907,98332764,0.4315,1612,4,12,16
186,JohnsHopkinsCCP,,followers,/home/usnish/twitter_ypcdn/img/211972989.png,0.4514,274,1872,triangle-up,ncdaction.dat,6070,211972989,3.2425,7404,271,138,409
1299,SHKehoe,,followers,/home/usnish/twitter_ypcdn/img/1935669955.jpg,0.5857,27,643,triangle-down,ncdaction.dat,461,1935669955,0.717,1043,51,81,132
747,bkgopal71,,followers,/home/usnish/twitter_ypcdn/img/1334462136.jpg,0.0,0,271,triangle-down,ncdaction.dat,43,1334462136,0.1587,2,0,1,1
2693,marhellin,,followers,/home/usnish/twitter_ypcdn/img/124265745.jpg,0.3191,6,548,triangle-down,ncdaction.dat,188,124265745,0.3431,877,9,30,39
1055,alexa_geddes,,followers,/home/usnish/twitter_ypcdn/img/1442903790.jpg,0.1099,1,310,triangle-down,ncdaction.dat,91,1442903790,0.2935,140,2,19,21
3757,aidsindonesia,,followers,/home/usnish/twitter_ypcdn/img/39503703.jpg,0.1249,85,2544,triangle-up,ncdaction.dat,6806,39503703,2.6753,6386,33,65,98
2360,sureshshastri06,,followers,/home/usnish/twitter_ypcdn/img/1845910021.jpg,0.0,0,482,triangle-down,ncdaction.dat,159,1845910021,0.3299,13,1,17,18
818,kjersa3,,followers,/home/usnish/twitter_ypcdn/img/1448266470.png,0.0,0,33,triangle-down,ncdaction.dat,0,1448266470,0.0,0,0,5,5
973,nicole_ranson,,followers,/home/usnish/twitter_ypcdn/img/834777602.jpg,0.339,2,119,triangle-down,ncdaction.dat,59,834777602,0.4958,51,22,39,61
4194,Liz_A_Bennett,,followers,/home/usnish/twitter_ypcdn/img/2526540223.jpg,0.0,0,100,triangle-down,ncdaction.dat,41,2526540223,0.41,21,5,16,21
3095,GlobalHealthMGH,,followers,/home/usnish/twitter_ypcdn/img/405024810.png,0.309,117,984,triangle-up,ncdaction.dat,3786,405024810,3.8476,4539,259,96,355
3873,DrBecWilliams,,followers,/home/usnish/twitter_ypcdn/img/2708273839.jpg,0.0,0,86,triangle-down,ncdaction.dat,42,2708273839,0.4884,80,1,11,12
3040,FriendsofSLULC,,followers,/home/usnish/twitter_ypcdn/img/63770884.png,1.0084,12,602,triangle-down,ncdaction.dat,119,63770884,0.1977,492,0,10,10
2871,sioprintab,,followers,/home/usnish/twitter_ypcdn/img/3224194809.jpg,1.4035,8,530,triangle-down,ncdaction.dat,57,3224194809,0.1075,2649,0,1,1
2888,magicofsolitude,,followers,/home/usnish/twitter_ypcdn/img/700774895450505217.jpg,0.219,12,1878,triangle-down,ncdaction.dat,548,700774895450505217,0.2918,208,2,9,11
1083,DrAGuidolin,,followers,/home/usnish/twitter_ypcdn/img/47148782.jpg,0.3037,13,660,triangle-down,ncdaction.dat,428,47148782,0.6485,551,1,12,13
602,ISNTD_Coinfect,,followers,/home/usnish/twitter_ypcdn/img/838422811.png,0.2277,13,1945,triangle-down,ncdaction.dat,571,838422811,0.2936,305,61,124,185
880,melendezmd,,followers,/home/usnish/twitter_ypcdn/img/235803194.jpg,0.0,0,178,triangle-down,ncdaction.dat,42,235803194,0.236,18,1,11,12
761,YaoCMKL,,followers,/home/usnish/twitter_ypcdn/img/745182967.jpg,0.0,0,230,triangle-down,ncdaction.dat,38,745182967,0.1652,4,2,11,13
2406,sleepboards,,followers,/home/usnish/twitter_ypcdn/img/1346977572.png,0.2119,5,1233,triangle-down,ncdaction.dat,236,1346977572,0.1914,6,0,14,14
9,worldheartfed,,followers,/home/usnish/twitter_ypcdn/img/83809282.jpg,0.2357,297,5580,triangle-up,ncdaction.dat,12603,83809282,2.2586,8342,835,385,1220
626,c_gorre,,followers,/home/usnish/twitter_ypcdn/img/600909236.jpg,0.8589,14,60,triangle-up,ncdaction.dat,163,600909236,2.7167,335,71,15,86
4064,TaliaSalzmann,,followers,/home/usnish/twitter_ypcdn/img/2414048053.jpg,0.1786,1,203,triangle-down,ncdaction.dat,56,2414048053,0.2759,66,12,51,63
2950,BamTara,,followers,/home/usnish/twitter_ypcdn/img/964091360.jpg,0.0,0,102,triangle-down,ncdaction.dat,23,964091360,0.2255,5,5,18,23
1651,ChestTalk,,followers,/home/usnish/twitter_ypcdn/img/2463309044.jpg,0.0,0,169,triangle-down,ncdaction.dat,59,2463309044,0.3491,162,3,10,13
3109,atenjen1,,followers,/home/usnish/twitter_ypcdn/img/2731224362.jpg,0.0,0,31,triangle-down,ncdaction.dat,8,2731224362,0.2581,0,0,3,3
794,leapfrogio,,followers,/home/usnish/twitter_ypcdn/img/1024930166.png,0.6856,29,1977,triangle-down,ncdaction.dat,423,1024930166,0.214,739,9,47,56
1172,TTCancerSociety,,followers,/home/usnish/twitter_ypcdn/img/745810944.jpg,0.2437,25,352,triangle-up,ncdaction.dat,1026,745810944,2.9148,4173,14,24,38
1203,AsaadQureshi,,followers,/home/usnish/twitter_ypcdn/img/918251498.png,0.0,0,324,triangle-down,ncdaction.dat,22,918251498,0.0679,0,2,39,41
